frl_apartment_3_00000 0 1 2 0.08810230929021501 0.03072440320270034
frl_apartment_3_00053 0 1 2 0.09230707305101268 0.037272856539579055
frl_apartment_3_00053 0 1 3 0.09230707305101268 0.15193475289777214
frl_apartment_3_00053 0 1 4 0.09230707305101268 -0.1610816629373577
frl_apartment_3_00054 0 1 2 0.09230707305101268 0.037272856539579055
frl_apartment_3_00054 0 1 3 0.09230707305101268 0.15193475289777214
frl_apartment_3_00054 0 1 4 0.09230707305101268 -0.1610816629373577
frl_apartment_3_00055 0 1 2 0.09230707305101268 0.037272856539579055
frl_apartment_3_00055 0 1 3 0.09230707305101268 0.15193475289777214
frl_apartment_3_00055 0 1 4 0.09230707305101268 -0.1610816629373577
frl_apartment_3_00060 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00060 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00060 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00061 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00061 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00061 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00062 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00062 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00062 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00063 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00063 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00063 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00064 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00064 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00064 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00065 0 1 2 0.05203338479628729 0.02987884437469529
frl_apartment_3_00065 0 1 3 0.05203338479628729 0.1254372112840347
frl_apartment_3_00065 0 1 4 0.05203338479628729 -0.07139733021339113
frl_apartment_3_00070 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00070 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00070 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00071 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00071 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00071 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00072 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00072 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00072 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00073 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00073 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00073 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00074 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00074 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00074 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00075 0 1 2 0.05442779804467414 0.03164736717123919
frl_apartment_3_00075 0 1 3 0.05442779804467414 0.11069222530810308
frl_apartment_3_00075 0 1 4 0.05442779804467414 -0.1601108845855636
frl_apartment_3_00080 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00080 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00080 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00081 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00081 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00081 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00082 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00082 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00082 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00083 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00083 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00083 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00084 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00084 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00084 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00085 0 1 2 0.11505687894711725 0.11477103465006949
frl_apartment_3_00085 0 1 3 0.11505687894711725 0.17860918580879803
frl_apartment_3_00085 0 1 4 0.11505687894711725 -0.13569603643329609
frl_apartment_3_00090 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00090 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00090 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00091 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00091 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00091 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00092 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00092 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00092 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00093 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00093 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00093 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00094 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00094 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00094 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00095 0 1 2 0.06637356295891672 0.051533689301359376
frl_apartment_3_00095 0 1 3 0.06637356295891672 0.06765756553118113
frl_apartment_3_00095 0 1 4 0.06637356295891672 -0.07038316584979232
frl_apartment_3_00100 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00100 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00100 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00101 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00101 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00101 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00102 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00102 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00102 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00103 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00103 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00103 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00104 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00104 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00104 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00105 0 1 2 0.07276632832814892 0.022575826007651605
frl_apartment_3_00105 0 1 3 0.07276632832814892 0.1471616355903394
frl_apartment_3_00105 0 1 4 0.07276632832814892 -0.12131788737447007
frl_apartment_3_00110 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00110 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00110 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00111 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00111 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00111 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00112 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00112 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00112 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00113 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00113 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00113 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00114 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00114 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00114 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00115 0 1 2 0.08073132974336857 0.07730476851617471
frl_apartment_3_00115 0 1 3 0.08073132974336857 0.14616576903143885
frl_apartment_3_00115 0 1 4 0.08073132974336857 -0.10670315618752868
frl_apartment_3_00120 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00120 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00120 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00121 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00121 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00121 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00122 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00122 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00122 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00123 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00123 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00123 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00124 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00124 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00124 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00125 0 1 2 0.05219846032640762 0.02191448624703165
frl_apartment_3_00125 0 1 3 0.05219846032640762 0.14521579110174637
frl_apartment_3_00125 0 1 4 0.05219846032640762 -0.08102201093718576
frl_apartment_3_00130 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00130 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00130 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00131 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00131 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00131 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00132 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00132 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00132 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00133 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00133 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00133 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00134 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00134 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00134 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00135 0 1 2 0.08076762300424031 0.026561648811709443
frl_apartment_3_00135 0 1 3 0.08076762300424031 0.09356795839368451
frl_apartment_3_00135 0 1 4 0.08076762300424031 -0.14871603083790544
frl_apartment_3_00140 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00140 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00140 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00141 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00141 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00141 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00142 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00142 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00142 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00143 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00143 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00143 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00144 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00144 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00144 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00145 0 1 2 0.08548883935687782 0.06296774029878553
frl_apartment_3_00145 0 1 3 0.08548883935687782 0.11142595240051742
frl_apartment_3_00145 0 1 4 0.08548883935687782 -0.1002493356711208
frl_apartment_3_00150 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00150 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00150 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00151 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00151 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00151 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00152 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00152 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00152 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00153 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00153 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00153 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00154 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00154 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00154 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00155 0 1 2 0.10183894880486553 0.06725412433546052
frl_apartment_3_00155 0 1 3 0.10183894880486553 0.1463403373349384
frl_apartment_3_00155 0 1 4 0.10183894880486553 -0.10319471768767546
frl_apartment_3_00160 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00160 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00160 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00161 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00161 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00161 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00162 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00162 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00162 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00163 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00163 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00163 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00164 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00164 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00164 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00165 0 1 2 0.07402855880112694 0.061865715509668906
frl_apartment_3_00165 0 1 3 0.07402855880112694 0.09802263451935253
frl_apartment_3_00165 0 1 4 0.07402855880112694 -0.10921827594124722
frl_apartment_3_00170 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00170 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00170 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00171 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00171 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00171 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00172 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00172 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00172 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00173 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00173 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00173 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00174 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00174 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00174 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00175 0 1 2 0.1154544363801661 0.059085217663838854
frl_apartment_3_00175 0 1 3 0.1154544363801661 0.16723530991855168
frl_apartment_3_00175 0 1 4 0.1154544363801661 -0.12688478169854112
frl_apartment_3_00180 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00180 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00180 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00181 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00181 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00181 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00182 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00182 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00182 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00183 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00183 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00183 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00184 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00184 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00184 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00185 0 1 2 0.10138281061685789 0.04174817349580211
frl_apartment_3_00185 0 1 3 0.10138281061685789 0.12825314862505055
frl_apartment_3_00185 0 1 4 0.10138281061685789 -0.15617021540960058
frl_apartment_3_00190 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00190 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00190 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00191 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00191 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00191 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00192 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00192 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00192 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00193 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00193 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00193 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00194 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00194 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00194 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00195 0 1 2 0.04146805596807394 0.028354674268389824
frl_apartment_3_00195 0 1 3 0.04146805596807394 0.12981230506786298
frl_apartment_3_00195 0 1 4 0.04146805596807394 -0.16571358109963275
frl_apartment_3_00200 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00200 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00200 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00201 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00201 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00201 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00202 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00202 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00202 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00203 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00203 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00203 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00204 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00204 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00204 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00205 0 1 2 0.07046946228293385 0.06175271734055145
frl_apartment_3_00205 0 1 3 0.07046946228293385 0.09573083460025118
frl_apartment_3_00205 0 1 4 0.07046946228293385 -0.1601014720574534
frl_apartment_3_00210 0 1 2 0.07320606350560263 0.055815288156270196
frl_apartment_3_00210 0 1 3 0.07320606350560263 0.08317645257688122
frl_apartment_3_00210 0 1 4 0.07320606350560263 -0.12748815045159642
frl_apartment_3_00211 0 1 2 0.07320606350560263 0.055815288156270196
frl_apartment_3_00211 0 1 3 0.07320606350560263 0.08317645257688122
frl_apartment_3_00211 0 1 4 0.07320606350560263 -0.12748815045159642
