room_1_00000 0 1 2 0.04273773539657547 0.03207766965342673
room_1_00030 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00031 0 1 2 0.07136734009169055 0.028414346064055743
room_1_00031 0 1 3 0.07136734009169055 0.11635070826584384
room_1_00031 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00032 0 1 2 0.07136734009169055 0.028414346064055743
room_1_00032 0 1 3 0.07136734009169055 0.11635070826584384
room_1_00032 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00033 0 1 2 0.07136734009169055 0.028414346064055743
room_1_00033 0 1 3 0.07136734009169055 0.11635070826584384
room_1_00033 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00034 0 1 2 0.07136734009169055 0.028414346064055743
room_1_00034 0 1 3 0.07136734009169055 0.11635070826584384
room_1_00034 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00035 0 1 2 0.07136734009169055 0.028414346064055743
room_1_00035 0 1 3 0.07136734009169055 0.11635070826584384
room_1_00035 0 1 4 0.07136734009169055 -0.07992952295859698
room_1_00040 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00040 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00040 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00041 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00041 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00041 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00042 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00042 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00042 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00043 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00043 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00043 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00044 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00044 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00044 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00045 0 1 2 0.06919096088961763 0.04549019885728647
room_1_00045 0 1 3 0.06919096088961763 0.13212248311023184
room_1_00045 0 1 4 0.06919096088961763 -0.10644168606466167
room_1_00050 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00050 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00050 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00051 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00051 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00051 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00052 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00052 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00052 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00053 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00053 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00053 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00054 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00054 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00054 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00055 0 1 2 0.10197079782878132 0.07608343590935782
room_1_00055 0 1 3 0.10197079782878132 0.13032786627644732
room_1_00055 0 1 4 0.10197079782878132 -0.14756600910457945
room_1_00060 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00060 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00060 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00061 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00061 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00061 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00062 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00062 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00062 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00063 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00063 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00063 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00064 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00064 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00064 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00065 0 1 2 0.07771921418840504 0.06216058154521266
room_1_00065 0 1 3 0.07771921418840504 0.14564784659596963
room_1_00065 0 1 4 0.07771921418840504 -0.10293120468865977
room_1_00070 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00070 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00070 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00071 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00071 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00071 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00072 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00072 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00072 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00073 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00073 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00073 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00074 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00074 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00074 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00075 0 1 2 0.05818945615146631 0.054330275183886056
room_1_00075 0 1 3 0.05818945615146631 0.09128950016665645
room_1_00075 0 1 4 0.05818945615146631 -0.10191685789254624
room_1_00080 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00080 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00080 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00081 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00081 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00081 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00082 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00082 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00082 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00083 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00083 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00083 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00084 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00084 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00084 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00085 0 1 2 0.05283292805430635 0.05196106475011862
room_1_00085 0 1 3 0.05283292805430635 0.06838070400467418
room_1_00085 0 1 4 0.05283292805430635 -0.1503835429817478
room_1_00090 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00090 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00090 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00091 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00091 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00091 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00092 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00092 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00092 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00093 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00093 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00093 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00094 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00094 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00094 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00095 0 1 2 0.06974713577225304 0.04341473990097211
room_1_00095 0 1 3 0.06974713577225304 0.08965118539392902
room_1_00095 0 1 4 0.06974713577225304 -0.14407727134837678
room_1_00100 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00100 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00100 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00101 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00101 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00101 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00102 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00102 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00102 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00103 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00103 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00103 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00104 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00104 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00104 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00105 0 1 2 0.05440319173231249 0.034387048375729604
room_1_00105 0 1 3 0.05440319173231249 0.17574484084676686
room_1_00105 0 1 4 0.05440319173231249 -0.15656613707981615
room_1_00110 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00110 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00110 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00111 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00111 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00111 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00112 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00112 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00112 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00113 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00113 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00113 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00114 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00114 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00114 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00115 0 1 2 0.0914609282970513 0.04769797979857351
room_1_00115 0 1 3 0.0914609282970513 0.11027052931969235
room_1_00115 0 1 4 0.0914609282970513 -0.10225721061193756
room_1_00120 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00120 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00120 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00121 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00121 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00121 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00122 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00122 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00122 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00123 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00123 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00123 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00124 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00124 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00124 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00125 0 1 2 0.10011461424570524 0.08411791584705361
room_1_00125 0 1 3 0.10011461424570524 0.1728607619746148
room_1_00125 0 1 4 0.10011461424570524 -0.13843036366162154
room_1_00130 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00130 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00130 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00131 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00131 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00131 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00132 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00132 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00132 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00133 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00133 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00133 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00134 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00134 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00134 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00135 0 1 2 0.0898944338281672 0.029190052681288874
room_1_00135 0 1 3 0.0898944338281672 0.14015717647377524
room_1_00135 0 1 4 0.0898944338281672 -0.15858639430000063
room_1_00140 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00140 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00140 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00141 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00141 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00141 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00142 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00142 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00142 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00143 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00143 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00143 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00144 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00144 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00144 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00145 0 1 2 0.10648931484392682 0.07542123620369065
room_1_00145 0 1 3 0.10648931484392682 0.17937316009264306
room_1_00145 0 1 4 0.10648931484392682 -0.15719987780931688
room_1_00150 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00150 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00150 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00151 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00151 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00151 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00152 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00152 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00152 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00153 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00153 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00153 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00154 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00154 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00154 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00155 0 1 2 0.06642424451243956 0.06262453078982151
room_1_00155 0 1 3 0.06642424451243956 0.1282283841441653
room_1_00155 0 1 4 0.06642424451243956 -0.12868893349213836
room_1_00160 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00160 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00160 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00161 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00161 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00161 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00162 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00162 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00162 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00163 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00163 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00163 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00164 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00164 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00164 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00165 0 1 2 0.033806106597163856 0.026608903316048725
room_1_00165 0 1 3 0.033806106597163856 0.13647320670858798
room_1_00165 0 1 4 0.033806106597163856 -0.03496993597884209
room_1_00170 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00170 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00170 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00171 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00171 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00171 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00172 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00172 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00172 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00173 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00173 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00173 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00174 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00174 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00174 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00175 0 1 2 0.043893271348247886 0.028699537140153664
room_1_00175 0 1 3 0.043893271348247886 0.12525347759071534
room_1_00175 0 1 4 0.043893271348247886 -0.1182248074704739
room_1_00180 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00180 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00180 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00181 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00181 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00181 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00182 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00182 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00182 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00183 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00183 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00183 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00184 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00184 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00184 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00185 0 1 2 0.033788811267835624 0.027268618425913813
room_1_00185 0 1 3 0.033788811267835624 0.05143828312474587
room_1_00185 0 1 4 0.033788811267835624 -0.10077973501571527
room_1_00190 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00190 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00190 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00191 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00191 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00191 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00192 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00192 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00192 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00193 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00193 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00193 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00194 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00194 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00194 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00195 0 1 2 0.06084272315522676 0.055191664374264954
room_1_00195 0 1 3 0.06084272315522676 0.16409496926346723
room_1_00195 0 1 4 0.06084272315522676 -0.1696800582435838
room_1_00200 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00200 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00200 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00201 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00201 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00201 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00202 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00202 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00202 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00203 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00203 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00203 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00204 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00204 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00204 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00205 0 1 2 0.10467324598192353 0.0536065080113856
room_1_00205 0 1 3 0.10467324598192353 0.13477804156223847
room_1_00205 0 1 4 0.10467324598192353 -0.17955803880422672
room_1_00210 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00210 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00210 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00211 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00211 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00211 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00212 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00212 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00212 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00213 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00213 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00213 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00214 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00214 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00214 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00215 0 1 2 0.03635926762434337 0.0282050187782431
room_1_00215 0 1 3 0.03635926762434337 0.08250995355697903
room_1_00215 0 1 4 0.03635926762434337 -0.14927003428018976
room_1_00220 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00220 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00220 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00221 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00221 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00221 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00222 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00222 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00222 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00223 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00223 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00223 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00224 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00224 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00224 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00225 0 1 2 0.06599783407324342 0.03713907802918949
room_1_00225 0 1 3 0.06599783407324342 0.15566097926671724
room_1_00225 0 1 4 0.06599783407324342 -0.17466937935463647
room_1_00230 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00230 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00230 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00231 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00231 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00231 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00232 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00232 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00232 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00233 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00233 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00233 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00234 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00234 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00234 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00235 0 1 2 0.07274805127667561 0.02505911335352285
room_1_00235 0 1 3 0.07274805127667561 0.09024324021572062
room_1_00235 0 1 4 0.07274805127667561 -0.11547243563803745
room_1_00240 0 1 2 0.07683344626548008 0.056537648104848
room_1_00240 0 1 3 0.07683344626548008 0.17371160838388655
room_1_00240 0 1 4 0.07683344626548008 -0.0960888119044527
room_1_00241 0 1 2 0.07683344626548008 0.056537648104848
room_1_00241 0 1 3 0.07683344626548008 0.17371160838388655
room_1_00241 0 1 4 0.07683344626548008 -0.0960888119044527
room_1_00242 0 1 2 0.07683344626548008 0.056537648104848
room_1_00242 0 1 3 0.07683344626548008 0.17371160838388655
room_1_00242 0 1 4 0.07683344626548008 -0.0960888119044527
room_1_00243 0 1 2 0.07683344626548008 0.056537648104848
room_1_00243 0 1 3 0.07683344626548008 0.17371160838388655
room_1_00243 0 1 4 0.07683344626548008 -0.0960888119044527
room_1_00244 0 1 2 0.07683344626548008 0.056537648104848
room_1_00244 0 1 3 0.07683344626548008 0.17371160838388655
