office_4_00000 0 1 2 0.0512707126662567 0.0230661159812595
office_4_00061 0 1 2 0.05431506081739369 0.044703857293908286
office_4_00061 0 1 3 0.05431506081739369 0.13258525150133066
office_4_00061 0 1 4 0.05431506081739369 -0.07857218424169456
office_4_00062 0 1 2 0.05431506081739369 0.044703857293908286
office_4_00062 0 1 3 0.05431506081739369 0.13258525150133066
office_4_00062 0 1 4 0.05431506081739369 -0.07857218424169456
office_4_00063 0 1 2 0.05431506081739369 0.044703857293908286
office_4_00063 0 1 3 0.05431506081739369 0.13258525150133066
office_4_00063 0 1 4 0.05431506081739369 -0.07857218424169456
office_4_00064 0 1 2 0.05431506081739369 0.044703857293908286
office_4_00064 0 1 3 0.05431506081739369 0.13258525150133066
office_4_00064 0 1 4 0.05431506081739369 -0.07857218424169456
office_4_00065 0 1 2 0.05431506081739369 0.044703857293908286
office_4_00065 0 1 3 0.05431506081739369 0.13258525150133066
office_4_00065 0 1 4 0.05431506081739369 -0.07857218424169456
office_4_00070 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00070 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00070 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00071 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00071 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00071 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00072 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00072 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00072 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00073 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00073 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00073 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00074 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00074 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00074 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00075 0 1 2 0.11786037652165877 0.038270700337542096
office_4_00075 0 1 3 0.11786037652165877 0.17242757653193447
office_4_00075 0 1 4 0.11786037652165877 -0.1418676505291064
office_4_00080 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00080 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00080 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00081 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00081 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00081 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00082 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00082 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00082 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00083 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00083 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00083 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00084 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00084 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00084 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00085 0 1 2 0.0972053982828924 0.07881911045531104
office_4_00085 0 1 3 0.0972053982828924 0.16401288655148938
office_4_00085 0 1 4 0.0972053982828924 -0.15132399981050476
office_4_00090 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00090 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00090 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00091 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00091 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00091 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00092 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00092 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00092 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00093 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00093 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00093 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00094 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00094 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00094 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00095 0 1 2 0.10872632171470108 0.07641106866857844
office_4_00095 0 1 3 0.10872632171470108 0.15549017648685443
office_4_00095 0 1 4 0.10872632171470108 -0.1749650029864082
office_4_00100 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00100 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00100 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00101 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00101 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00101 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00102 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00102 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00102 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00103 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00103 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00103 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00104 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00104 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00104 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00105 0 1 2 0.07223949596776075 0.06026366826140682
office_4_00105 0 1 3 0.07223949596776075 0.12167964054926664
office_4_00105 0 1 4 0.07223949596776075 -0.13306139566990952
office_4_00110 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00110 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00110 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00111 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00111 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00111 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00112 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00112 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00112 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00113 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00113 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00113 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00114 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00114 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00114 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00115 0 1 2 0.08604253325512719 0.032018147224404166
office_4_00115 0 1 3 0.08604253325512719 0.16347140406723173
office_4_00115 0 1 4 0.08604253325512719 -0.10892165831335732
office_4_00120 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00120 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00120 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00121 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00121 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00121 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00122 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00122 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00122 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00123 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00123 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00123 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00124 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00124 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00124 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00125 0 1 2 0.052655312752395204 0.0251965533919083
office_4_00125 0 1 3 0.052655312752395204 0.15550383339596596
office_4_00125 0 1 4 0.052655312752395204 -0.16831688697858668
office_4_00130 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00130 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00130 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00131 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00131 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00131 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00132 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00132 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00132 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00133 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00133 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00133 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00134 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00134 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00134 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00135 0 1 2 0.09118828814638866 0.06217886043468099
office_4_00135 0 1 3 0.09118828814638866 0.1542518134354683
office_4_00135 0 1 4 0.09118828814638866 -0.16762266488819944
office_4_00140 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00140 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00140 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00141 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00141 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00141 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00142 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00142 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00142 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00143 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00143 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00143 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00144 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00144 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00144 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00145 0 1 2 0.07665693158600642 0.039909920538699614
office_4_00145 0 1 3 0.07665693158600642 0.16889759727761208
office_4_00145 0 1 4 0.07665693158600642 -0.1285309718846012
office_4_00150 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00150 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00150 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00151 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00151 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00151 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00152 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00152 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00152 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00153 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00153 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00153 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00154 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00154 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00154 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00155 0 1 2 0.03550854152148489 0.029084933935355266
office_4_00155 0 1 3 0.03550854152148489 0.07909225528515182
office_4_00155 0 1 4 0.03550854152148489 -0.1756854603803782
office_4_00160 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00160 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00160 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00161 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00161 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00161 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00162 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00162 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00162 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00163 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00163 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00163 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00164 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00164 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00164 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00165 0 1 2 0.1156779863959704 0.03703369617554208
office_4_00165 0 1 3 0.1156779863959704 0.1688023776826525
office_4_00165 0 1 4 0.1156779863959704 -0.17769033365277434
office_4_00170 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00170 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00170 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00171 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00171 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00171 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00172 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00172 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00172 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00173 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00173 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00173 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00174 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00174 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00174 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00175 0 1 2 0.0983048201266576 0.04900877837190072
office_4_00175 0 1 3 0.0983048201266576 0.10157174837744738
office_4_00175 0 1 4 0.0983048201266576 -0.16995214193869457
office_4_00180 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00180 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00180 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00181 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00181 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00181 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00182 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00182 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00182 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00183 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00183 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00183 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00184 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00184 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00184 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00185 0 1 2 0.06642348877634138 0.05867807264535932
office_4_00185 0 1 3 0.06642348877634138 0.1128203874504272
office_4_00185 0 1 4 0.06642348877634138 -0.13275074163102377
office_4_00190 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00190 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00190 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00191 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00191 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00191 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00192 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00192 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00192 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00193 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00193 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00193 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00194 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00194 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00194 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00195 0 1 2 0.0780406908996254 0.05261187759111538
office_4_00195 0 1 3 0.0780406908996254 0.13095646228431596
office_4_00195 0 1 4 0.0780406908996254 -0.0999892579757348
office_4_00200 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00200 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00200 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00201 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00201 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00201 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00202 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00202 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00202 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00203 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00203 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00203 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00204 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00204 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00204 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00205 0 1 2 0.08109163374076025 0.0667669408454759
office_4_00205 0 1 3 0.08109163374076025 0.11977979372276906
office_4_00205 0 1 4 0.08109163374076025 -0.09538306238853227
office_4_00210 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00210 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00210 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00211 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00211 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00211 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00212 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00212 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00212 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00213 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00213 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00213 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00214 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00214 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00214 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00215 0 1 2 0.06331891809262082 0.022848294472806258
office_4_00215 0 1 3 0.06331891809262082 0.15384189603536141
office_4_00215 0 1 4 0.06331891809262082 -0.11129889592538139
office_4_00220 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00220 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00220 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00221 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00221 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00221 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00222 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00222 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00222 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00223 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00223 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00223 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00224 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00224 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00224 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00225 0 1 2 0.03639508319629292 0.02557566539542867
office_4_00225 0 1 3 0.03639508319629292 0.13618806941969774
office_4_00225 0 1 4 0.03639508319629292 -0.0966233490278047
office_4_00230 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00230 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00230 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00231 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00231 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00231 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00232 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00232 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00232 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00233 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00233 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00233 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00234 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00234 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00234 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00235 0 1 2 0.03779025547815584 0.020364851149832323
office_4_00235 0 1 3 0.03779025547815584 0.13620078508658998
office_4_00235 0 1 4 0.03779025547815584 -0.06847423320828448
office_4_00240 0 1 2 0.11244268994067619 0.027646596879080037
office_4_00240 0 1 3 0.11244268994067619 0.14255405837209958
office_4_00240 0 1 4 0.11244268994067619 -0.12520633602719422
office_4_00241 0 1 2 0.11244268994067619 0.027646596879080037
office_4_00241 0 1 3 0.11244268994067619 0.14255405837209958
office_4_00241 0 1 4 0.11244268994067619 -0.12520633602719422
office_4_00242 0 1 2 0.11244268994067619 0.027646596879080037
office_4_00242 0 1 3 0.11244268994067619 0.14255405837209958
office_4_00242 0 1 4 0.11244268994067619 -0.12520633602719422
office_4_00243 0 1 2 0.11244268994067619 0.027646596879080037
office_4_00243 0 1 3 0.11244268994067619 0.14255405837209958
office_4_00243 0 1 4 0.11244268994067619 -0.12520633602719422
office_4_00244 0 1 2 0.11244268994067619 0.027646596879080037
