frl_apartment_4_00000 0 1 2 0.09371044405313682 0.03788900576727337
frl_apartment_4_00021 0 1 2 0.07198230792648659 0.06872236081513419
frl_apartment_4_00021 0 1 3 0.07198230792648659 0.17003169704824156
frl_apartment_4_00021 0 1 4 0.07198230792648659 -0.10529297724324915
frl_apartment_4_00022 0 1 2 0.07198230792648659 0.06872236081513419
frl_apartment_4_00022 0 1 3 0.07198230792648659 0.17003169704824156
frl_apartment_4_00022 0 1 4 0.07198230792648659 -0.10529297724324915
frl_apartment_4_00023 0 1 2 0.07198230792648659 0.06872236081513419
frl_apartment_4_00023 0 1 3 0.07198230792648659 0.17003169704824156
frl_apartment_4_00023 0 1 4 0.07198230792648659 -0.10529297724324915
frl_apartment_4_00024 0 1 2 0.07198230792648659 0.06872236081513419
frl_apartment_4_00024 0 1 3 0.07198230792648659 0.17003169704824156
frl_apartment_4_00024 0 1 4 0.07198230792648659 -0.10529297724324915
frl_apartment_4_00025 0 1 2 0.07198230792648659 0.06872236081513419
frl_apartment_4_00025 0 1 3 0.07198230792648659 0.17003169704824156
frl_apartment_4_00025 0 1 4 0.07198230792648659 -0.10529297724324915
frl_apartment_4_00030 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00030 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00030 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00031 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00031 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00031 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00032 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00032 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00032 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00033 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00033 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00033 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00034 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00034 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00034 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00035 0 1 2 0.1148840596698668 0.10943420624270103
frl_apartment_4_00035 0 1 3 0.1148840596698668 0.1772319340827408
frl_apartment_4_00035 0 1 4 0.1148840596698668 -0.1637666447104772
frl_apartment_4_00040 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00040 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00040 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00041 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00041 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00041 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00042 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00042 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00042 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00043 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00043 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00043 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00044 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00044 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00044 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00045 0 1 2 0.040889107138687646 0.033623658924050316
frl_apartment_4_00045 0 1 3 0.040889107138687646 0.09217396175365669
frl_apartment_4_00045 0 1 4 0.040889107138687646 -0.07756915857802402
frl_apartment_4_00050 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00050 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00050 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00051 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00051 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00051 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00052 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00052 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00052 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00053 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00053 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00053 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00054 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00054 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00054 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00055 0 1 2 0.08929038201780765 0.024190052629385284
frl_apartment_4_00055 0 1 3 0.08929038201780765 0.11247587205920075
frl_apartment_4_00055 0 1 4 0.08929038201780765 -0.10426230703082509
frl_apartment_4_00060 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00060 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00060 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00061 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00061 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00061 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00062 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00062 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00062 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00063 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00063 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00063 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00064 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00064 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00064 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00065 0 1 2 0.09317371443774668 0.06344317140695752
frl_apartment_4_00065 0 1 3 0.09317371443774668 0.13033509111028696
frl_apartment_4_00065 0 1 4 0.09317371443774668 -0.1618046214130236
frl_apartment_4_00070 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00070 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00070 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00071 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00071 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00071 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00072 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00072 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00072 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00073 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00073 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00073 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00074 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00074 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00074 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00075 0 1 2 0.04121359124473058 0.03236110278672807
frl_apartment_4_00075 0 1 3 0.04121359124473058 0.12565513505677744
frl_apartment_4_00075 0 1 4 0.04121359124473058 -0.1270882571323667
frl_apartment_4_00080 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00080 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00080 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00081 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00081 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00081 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00082 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00082 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00082 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00083 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00083 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00083 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00084 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00084 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00084 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00085 0 1 2 0.09614682635862046 0.054613592370320874
frl_apartment_4_00085 0 1 3 0.09614682635862046 0.10377657413167145
frl_apartment_4_00085 0 1 4 0.09614682635862046 -0.12039302045915481
frl_apartment_4_00090 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00090 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00090 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00091 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00091 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00091 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00092 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00092 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00092 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00093 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00093 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00093 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00094 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00094 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00094 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00095 0 1 2 0.11739481373448794 0.0986129325257495
frl_apartment_4_00095 0 1 3 0.11739481373448794 0.14999696538842625
frl_apartment_4_00095 0 1 4 0.11739481373448794 -0.17898479508895715
frl_apartment_4_00100 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00100 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00100 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00101 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00101 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00101 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00102 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00102 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00102 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00103 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00103 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00103 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00104 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00104 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00104 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00105 0 1 2 0.10034587074727985 0.05330356748021996
frl_apartment_4_00105 0 1 3 0.10034587074727985 0.17693338273712705
frl_apartment_4_00105 0 1 4 0.10034587074727985 -0.14622914178178226
frl_apartment_4_00110 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00110 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00110 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00111 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00111 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00111 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00112 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00112 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00112 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00113 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00113 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00113 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00114 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00114 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00114 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00115 0 1 2 0.11974799930485507 0.048345725948091264
frl_apartment_4_00115 0 1 3 0.11974799930485507 0.16512227475712576
frl_apartment_4_00115 0 1 4 0.11974799930485507 -0.15802913387014714
frl_apartment_4_00120 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00120 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00120 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00121 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00121 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00121 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00122 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00122 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00122 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00123 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00123 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00123 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00124 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00124 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00124 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00125 0 1 2 0.06973884837413882 0.023951113213792403
frl_apartment_4_00125 0 1 3 0.06973884837413882 0.15994749689638665
frl_apartment_4_00125 0 1 4 0.06973884837413882 -0.07248200338887933
frl_apartment_4_00130 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00130 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00130 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00131 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00131 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00131 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00132 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00132 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00132 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00133 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00133 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00133 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00134 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00134 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00134 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00135 0 1 2 0.03362626055700965 0.03024222339766991
frl_apartment_4_00135 0 1 3 0.03362626055700965 0.036472440329107035
frl_apartment_4_00135 0 1 4 0.03362626055700965 -0.07812622547457454
frl_apartment_4_00140 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00140 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00140 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00141 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00141 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00141 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00142 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00142 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00142 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00143 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00143 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00143 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00144 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00144 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00144 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00145 0 1 2 0.05425092115051652 0.031475810529435946
frl_apartment_4_00145 0 1 3 0.05425092115051652 0.06457911951042372
frl_apartment_4_00145 0 1 4 0.05425092115051652 -0.11812211910986688
frl_apartment_4_00150 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00150 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00150 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00151 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00151 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00151 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00152 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00152 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00152 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00153 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00153 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00153 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00154 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00154 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00154 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00155 0 1 2 0.09738425280854672 0.057181117313193794
frl_apartment_4_00155 0 1 3 0.09738425280854672 0.14266203127156263
frl_apartment_4_00155 0 1 4 0.09738425280854672 -0.12636874563336814
frl_apartment_4_00160 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00160 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00160 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00161 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00161 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00161 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00162 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00162 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00162 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00163 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00163 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00163 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00164 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00164 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00164 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00165 0 1 2 0.0767690637947019 0.056863094114369794
frl_apartment_4_00165 0 1 3 0.0767690637947019 0.1363706179940991
frl_apartment_4_00165 0 1 4 0.0767690637947019 -0.1514063408615998
frl_apartment_4_00170 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00170 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00170 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00171 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00171 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00171 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00172 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00172 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00172 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00173 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00173 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00173 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00174 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00174 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00174 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00175 0 1 2 0.08918374366775428 0.04341332967065726
frl_apartment_4_00175 0 1 3 0.08918374366775428 0.16108860781917728
frl_apartment_4_00175 0 1 4 0.08918374366775428 -0.15718357974556701
frl_apartment_4_00180 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00180 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00180 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00181 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00181 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00181 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00182 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00182 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00182 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00183 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00183 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00183 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00184 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00184 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00184 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00185 0 1 2 0.07463579942814214 0.03809880514933337
frl_apartment_4_00185 0 1 3 0.07463579942814214 0.1616818229087034
frl_apartment_4_00185 0 1 4 0.07463579942814214 -0.09909315796281408
frl_apartment_4_00190 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00190 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00190 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00191 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00191 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00191 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00192 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00192 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00192 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00193 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00193 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00193 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00194 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00194 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00194 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00195 0 1 2 0.07718073045756932 0.05128223230105457
frl_apartment_4_00195 0 1 3 0.07718073045756932 0.17149919037452332
frl_apartment_4_00195 0 1 4 0.07718073045756932 -0.14806873923450575
frl_apartment_4_00200 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00200 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00200 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00201 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00201 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00201 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00202 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00202 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00202 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00203 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00203 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00203 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00204 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00204 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00204 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00205 0 1 2 0.06451125828054338 0.025483738199601556
frl_apartment_4_00205 0 1 3 0.06451125828054338 0.1056214189705631
frl_apartment_4_00205 0 1 4 0.06451125828054338 -0.06604332630472962
frl_apartment_4_00210 0 1 2 0.04418468953467186 0.022706124175718153
frl_apartment_4_00210 0 1 3 0.04418468953467186 0.10023075912022213
frl_apartment_4_00210 0 1 4 0.04418468953467186 -0.07316002710006159
frl_apartment_4_00211 0 1 2 0.04418468953467186 0.022706124175718153
frl_apartment_4_00211 0 1 3 0.04418468953467186 0.10023075912022213
frl_apartment_4_00211 0 1 4 0.04418468953467186 -0.07316002710006159
